region,date,temperature
arabian_sea,1981-09-01,27.18
arabian_sea,1981-10-01,28.18
arabian_sea,1981-11-01,27.43
arabian_sea,1981-12-01,26.75
arabian_sea,1982-01-01,26.43
arabian_sea,1982-02-01,26.82
arabian_sea,1982-03-01,27.48
arabian_sea,1982-04-01,28.9
arabian_sea,1982-05-01,29.67
arabian_sea,1982-06-01,28.75
arabian_sea,1982-07-01,27.8
arabian_sea,1982-08-01,26.97
arabian_sea,1982-09-01,27.48
arabian_sea,1982-10-01,28.48
arabian_sea,1982-11-01,28.02
arabian_sea,1982-12-01,27.28
arabian_sea,1983-01-01,26.54
arabian_sea,1983-02-01,26.73
arabian_sea,1983-03-01,27.37
arabian_sea,1983-04-01,28.58
arabian_sea,1983-05-01,29.32
arabian_sea,1983-06-01,29.18
arabian_sea,1983-07-01,28.25
arabian_sea,1983-08-01,27.5
arabian_sea,1983-09-01,27.58
arabian_sea,1983-10-01,28.12
arabian_sea,1983-11-01,27.78
arabian_sea,1983-12-01,26.93
arabian_sea,1984-01-01,26.23
arabian_sea,1984-02-01,26.08
arabian_sea,1984-03-01,27.29
arabian_sea,1984-04-01,28.88
arabian_sea,1984-05-01,29.17
arabian_sea,1984-06-01,27.97
arabian_sea,1984-07-01,27
arabian_sea,1984-08-01,26.4
arabian_sea,1984-09-01,26.72
arabian_sea,1984-10-01,27.58
arabian_sea,1984-11-01,27.43
arabian_sea,1984-12-01,26.88
arabian_sea,1985-01-01,26.38
arabian_sea,1985-02-01,26.43
arabian_sea,1985-03-01,27.51
arabian_sea,1985-04-01,28.84
arabian_sea,1985-05-01,29.15
arabian_sea,1985-06-01,27.75
arabian_sea,1985-07-01,26.89
arabian_sea,1985-08-01,26.44
arabian_sea,1985-09-01,27.04
arabian_sea,1985-10-01,27.54
arabian_sea,1985-11-01,27.61
arabian_sea,1985-12-01,26.69
arabian_sea,1986-01-01,26.21
arabian_sea,1986-02-01,26.46
arabian_sea,1986-03-01,27.44
arabian_sea,1986-04-01,28.84
arabian_sea,1986-05-01,29.38
arabian_sea,1986-06-01,28.42
arabian_sea,1986-07-01,27
arabian_sea,1986-08-01,26.41
arabian_sea,1986-09-01,26.98
arabian_sea,1986-10-01,27.7
arabian_sea,1986-11-01,27.82
arabian_sea,1986-12-01,26.89
arabian_sea,1987-01-01,26.27
arabian_sea,1987-02-01,26.58
arabian_sea,1987-03-01,27.63
arabian_sea,1987-04-01,28.69
arabian_sea,1987-05-01,29.92
arabian_sea,1987-06-01,28.67
arabian_sea,1987-07-01,27.84
arabian_sea,1987-08-01,27.55
arabian_sea,1987-09-01,27.85
arabian_sea,1987-10-01,28.42
arabian_sea,1987-11-01,28.23
arabian_sea,1987-12-01,27.48
arabian_sea,1988-01-01,27.03
arabian_sea,1988-02-01,27.24
arabian_sea,1988-03-01,28.14
arabian_sea,1988-04-01,29.25
arabian_sea,1988-05-01,29.35
arabian_sea,1988-06-01,28.72
arabian_sea,1988-07-01,27.65
arabian_sea,1988-08-01,27.17
arabian_sea,1988-09-01,27.53
arabian_sea,1988-10-01,27.99
arabian_sea,1988-11-01,28.02
arabian_sea,1988-12-01,27.28
arabian_sea,1989-01-01,26.32
arabian_sea,1989-02-01,26.51
arabian_sea,1989-03-01,27.47
arabian_sea,1989-04-01,28.41
arabian_sea,1989-05-01,29.01
arabian_sea,1989-06-01,28.01
arabian_sea,1989-07-01,27.16
arabian_sea,1989-08-01,26.74
arabian_sea,1989-09-01,27.39
arabian_sea,1989-10-01,27.92
arabian_sea,1989-11-01,27.93
arabian_sea,1989-12-01,27.26
arabian_sea,1990-01-01,26.71
arabian_sea,1990-02-01,27.09
arabian_sea,1990-03-01,27.78
arabian_sea,1990-04-01,28.9
arabian_sea,1990-05-01,29.43
arabian_sea,1990-06-01,28.29
arabian_sea,1990-07-01,27.25
arabian_sea,1990-08-01,26.91
arabian_sea,1990-09-01,27.26
arabian_sea,1990-10-01,27.85
arabian_sea,1990-11-01,27.96
arabian_sea,1990-12-01,27.27
arabian_sea,1991-01-01,26.77
arabian_sea,1991-02-01,26.92
arabian_sea,1991-03-01,27.74
arabian_sea,1991-04-01,29.34
arabian_sea,1991-05-01,29.91
arabian_sea,1991-06-01,28.5
arabian_sea,1991-07-01,27.55
arabian_sea,1991-08-01,26.82
arabian_sea,1991-09-01,27.29
arabian_sea,1991-10-01,27.97
arabian_sea,1991-11-01,27.86
arabian_sea,1991-12-01,27.13
arabian_sea,1992-01-01,26.56
arabian_sea,1992-02-01,26.68
arabian_sea,1992-03-01,27.33
arabian_sea,1992-04-01,28.33
arabian_sea,1992-05-01,29.31
arabian_sea,1992-06-01,28.64
arabian_sea,1992-07-01,27.64
arabian_sea,1992-08-01,26.7
arabian_sea,1992-09-01,27.07
arabian_sea,1992-10-01,27.8
arabian_sea,1992-11-01,27.91
arabian_sea,1992-12-01,27.07
arabian_sea,1993-01-01,26.64
arabian_sea,1993-02-01,26.83
arabian_sea,1993-03-01,27.36
arabian_sea,1993-04-01,28.51
arabian_sea,1993-05-01,29.48
arabian_sea,1993-06-01,28.66
arabian_sea,1993-07-01,27.57
arabian_sea,1993-08-01,26.86
arabian_sea,1993-09-01,27.22
arabian_sea,1993-10-01,27.69
arabian_sea,1993-11-01,27.81
arabian_sea,1993-12-01,27.11
arabian_sea,1994-01-01,26.76
arabian_sea,1994-02-01,26.6
arabian_sea,1994-03-01,27.5
arabian_sea,1994-04-01,29.02
arabian_sea,1994-05-01,29.62
arabian_sea,1994-06-01,28.05
arabian_sea,1994-07-01,27.04
arabian_sea,1994-08-01,26.65
arabian_sea,1994-09-01,26.87
arabian_sea,1994-10-01,28.09
arabian_sea,1994-11-01,27.7
arabian_sea,1994-12-01,26.95
arabian_sea,1995-01-01,26.31
arabian_sea,1995-02-01,26.84
arabian_sea,1995-03-01,27.42
arabian_sea,1995-04-01,28.6
arabian_sea,1995-05-01,29.19
arabian_sea,1995-06-01,28.7
arabian_sea,1995-07-01,27.46
arabian_sea,1995-08-01,27.17
arabian_sea,1995-09-01,27.41
arabian_sea,1995-10-01,28.04
arabian_sea,1995-11-01,27.71
arabian_sea,1995-12-01,27.17
arabian_sea,1996-01-01,26.67
arabian_sea,1996-02-01,26.78
arabian_sea,1996-03-01,27.74
arabian_sea,1996-04-01,28.8
arabian_sea,1996-05-01,29.47
arabian_sea,1996-06-01,28.51
arabian_sea,1996-07-01,27.29
arabian_sea,1996-08-01,26.38
arabian_sea,1996-09-01,26.9
arabian_sea,1996-10-01,27.25
arabian_sea,1996-11-01,27.23
arabian_sea,1996-12-01,26.74
arabian_sea,1997-01-01,26.33
arabian_sea,1997-02-01,26.36
arabian_sea,1997-03-01,27.57
arabian_sea,1997-04-01,28.8
arabian_sea,1997-05-01,29.27
arabian_sea,1997-06-01,29.11
arabian_sea,1997-07-01,27.79
arabian_sea,1997-08-01,27.25
arabian_sea,1997-09-01,27.76
arabian_sea,1997-10-01,28.51
arabian_sea,1997-11-01,28.58
arabian_sea,1997-12-01,27.65
arabian_sea,1998-01-01,27.29
arabian_sea,1998-02-01,27.53
arabian_sea,1998-03-01,28.25
arabian_sea,1998-04-01,29.57
arabian_sea,1998-05-01,30.24
arabian_sea,1998-06-01,29.22
arabian_sea,1998-07-01,27.64
arabian_sea,1998-08-01,27.38
arabian_sea,1998-09-01,27.64
arabian_sea,1998-10-01,27.88
arabian_sea,1998-11-01,27.9
arabian_sea,1998-12-01,27.29
arabian_sea,1999-01-01,26.52
arabian_sea,1999-02-01,26.83
arabian_sea,1999-03-01,27.89
arabian_sea,1999-04-01,28.76
arabian_sea,1999-05-01,28.88
arabian_sea,1999-06-01,28.25
arabian_sea,1999-07-01,27.43
arabian_sea,1999-08-01,26.89
arabian_sea,1999-09-01,27.41
arabian_sea,1999-10-01,27.81
arabian_sea,1999-11-01,28.03
arabian_sea,1999-12-01,27.32
arabian_sea,2000-01-01,26.82
arabian_sea,2000-02-01,26.8
arabian_sea,2000-03-01,27.64
arabian_sea,2000-04-01,28.89
arabian_sea,2000-05-01,29.29
arabian_sea,2000-06-01,28.23
arabian_sea,2000-07-01,27.3
arabian_sea,2000-08-01,27.17
arabian_sea,2000-09-01,27.54
arabian_sea,2000-10-01,28.18
arabian_sea,2000-11-01,28.22
arabian_sea,2000-12-01,27.28
arabian_sea,2001-01-01,26.62
arabian_sea,2001-02-01,26.55
arabian_sea,2001-03-01,27.84
arabian_sea,2001-04-01,29.06
arabian_sea,2001-05-01,29.65
arabian_sea,2001-06-01,28.39
arabian_sea,2001-07-01,27.26
arabian_sea,2001-08-01,27.01
arabian_sea,2001-09-01,27.47
arabian_sea,2001-10-01,28.02
arabian_sea,2001-11-01,28.11
arabian_sea,2001-12-01,27.57
arabian_sea,2002-01-01,26.94
arabian_sea,2002-02-01,26.83
arabian_sea,2002-03-01,28
arabian_sea,2002-04-01,29.2
arabian_sea,2002-05-01,29.48
arabian_sea,2002-06-01,28.64
arabian_sea,2002-07-01,27.59
arabian_sea,2002-08-01,26.99
arabian_sea,2002-09-01,27.86
arabian_sea,2002-10-01,28.52
arabian_sea,2002-11-01,28.41
arabian_sea,2002-12-01,27.76
arabian_sea,2003-01-01,26.9
arabian_sea,2003-02-01,27.3
arabian_sea,2003-03-01,28.08
arabian_sea,2003-04-01,29.42
arabian_sea,2003-05-01,29.96
arabian_sea,2003-06-01,29.33
arabian_sea,2003-07-01,27.83
arabian_sea,2003-08-01,27.17
arabian_sea,2003-09-01,27.69
arabian_sea,2003-10-01,28.22
arabian_sea,2003-11-01,28.04
arabian_sea,2003-12-01,27.29
arabian_sea,2004-01-01,26.76
arabian_sea,2004-02-01,26.99
arabian_sea,2004-03-01,28.01
arabian_sea,2004-04-01,29.2
arabian_sea,2004-05-01,29.13
arabian_sea,2004-06-01,28.15
arabian_sea,2004-07-01,27.19
arabian_sea,2004-08-01,26.93
arabian_sea,2004-09-01,27.63
arabian_sea,2004-10-01,27.96
arabian_sea,2004-11-01,28.03
arabian_sea,2004-12-01,27.3
arabian_sea,2005-01-01,26.71
arabian_sea,2005-02-01,26.95
arabian_sea,2005-03-01,27.86
arabian_sea,2005-04-01,29.09
arabian_sea,2005-05-01,30.02
arabian_sea,2005-06-01,29.14
arabian_sea,2005-07-01,27.5
arabian_sea,2005-08-01,27.27
arabian_sea,2005-09-01,27.47
arabian_sea,2005-10-01,28.13
arabian_sea,2005-11-01,28.01
arabian_sea,2005-12-01,27.11
arabian_sea,2006-01-01,26.49
arabian_sea,2006-02-01,26.82
arabian_sea,2006-03-01,27.74
arabian_sea,2006-04-01,28.89
arabian_sea,2006-05-01,29.56
arabian_sea,2006-06-01,28.88
arabian_sea,2006-07-01,27.46
arabian_sea,2006-08-01,27.29
arabian_sea,2006-09-01,27.55
arabian_sea,2006-10-01,28.42
arabian_sea,2006-11-01,28.33
arabian_sea,2006-12-01,27.66
arabian_sea,2007-01-01,26.94
arabian_sea,2007-02-01,27.32
arabian_sea,2007-03-01,28.17
arabian_sea,2007-04-01,29.37
arabian_sea,2007-05-01,29.96
arabian_sea,2007-06-01,29.13
arabian_sea,2007-07-01,27.76
arabian_sea,2007-08-01,27.47
arabian_sea,2007-09-01,27.66
arabian_sea,2007-10-01,28.22
arabian_sea,2007-11-01,27.95
arabian_sea,2007-12-01,27.37
arabian_sea,2008-01-01,26.75
arabian_sea,2008-02-01,26.4
arabian_sea,2008-03-01,27.45
arabian_sea,2008-04-01,28.63
arabian_sea,2008-05-01,29.52
arabian_sea,2008-06-01,28.56
arabian_sea,2008-07-01,27.47
arabian_sea,2008-08-01,27.09
arabian_sea,2008-09-01,27.53
arabian_sea,2008-10-01,28.3
arabian_sea,2008-11-01,28.08
arabian_sea,2008-12-01,27.22
arabian_sea,2009-01-01,26.88
arabian_sea,2009-02-01,27.14
arabian_sea,2009-03-01,28.12
arabian_sea,2009-04-01,29.1
arabian_sea,2009-05-01,29.72
arabian_sea,2009-06-01,29.11
arabian_sea,2009-07-01,27.88
arabian_sea,2009-08-01,27.49
arabian_sea,2009-09-01,27.72
arabian_sea,2009-10-01,28.54
arabian_sea,2009-11-01,28.31
arabian_sea,2009-12-01,27.97
arabian_sea,2010-01-01,27.36
arabian_sea,2010-02-01,27.52
arabian_sea,2010-03-01,28.55
arabian_sea,2010-04-01,29.92
arabian_sea,2010-05-01,30.21
arabian_sea,2010-06-01,29.23
arabian_sea,2010-07-01,28.05
arabian_sea,2010-08-01,27.36
arabian_sea,2010-09-01,27.6
arabian_sea,2010-10-01,28.23
arabian_sea,2010-11-01,28.25
arabian_sea,2010-12-01,27.31
arabian_sea,2011-01-01,26.46
arabian_sea,2011-02-01,26.79
arabian_sea,2011-03-01,27.68
arabian_sea,2011-04-01,28.83
arabian_sea,2011-05-01,29.6
arabian_sea,2011-06-01,28.78
arabian_sea,2011-07-01,27.59
arabian_sea,2011-08-01,27.44
arabian_sea,2011-09-01,27.49
arabian_sea,2011-10-01,28.61
arabian_sea,2011-11-01,28.44
arabian_sea,2011-12-01,27.7
arabian_sea,2012-01-01,26.8
arabian_sea,2012-02-01,26.72
arabian_sea,2012-03-01,27.31
arabian_sea,2012-04-01,28.79
arabian_sea,2012-05-01,29.62
arabian_sea,2012-06-01,28.66
arabian_sea,2012-07-01,27.76
arabian_sea,2012-08-01,27.57
arabian_sea,2012-09-01,27.89
arabian_sea,2012-10-01,28.63
arabian_sea,2012-11-01,28.41
arabian_sea,2012-12-01,27.89
arabian_sea,2013-01-01,27.18
arabian_sea,2013-02-01,27.03
arabian_sea,2013-03-01,28.11
arabian_sea,2013-04-01,29.16
arabian_sea,2013-05-01,29.69
arabian_sea,2013-06-01,28.38
arabian_sea,2013-07-01,27.21
arabian_sea,2013-08-01,26.88
arabian_sea,2013-09-01,27.46
arabian_sea,2013-10-01,28.35
arabian_sea,2013-11-01,28.47
arabian_sea,2013-12-01,27.37
arabian_sea,2014-01-01,26.46
arabian_sea,2014-02-01,26.7
arabian_sea,2014-03-01,27.61
arabian_sea,2014-04-01,29.19
arabian_sea,2014-05-01,30
arabian_sea,2014-06-01,29.15
arabian_sea,2014-07-01,27.78
arabian_sea,2014-08-01,27.11
arabian_sea,2014-09-01,27.55
arabian_sea,2014-10-01,28.63
arabian_sea,2014-11-01,28.38
arabian_sea,2014-12-01,27.64
arabian_sea,2015-01-01,26.66
arabian_sea,2015-02-01,26.98
arabian_sea,2015-03-01,28
arabian_sea,2015-04-01,29.66
arabian_sea,2015-05-01,29.98
arabian_sea,2015-06-01,29.1
arabian_sea,2015-07-01,28.14
arabian_sea,2015-08-01,28.06
arabian_sea,2015-09-01,28.66
arabian_sea,2015-10-01,29.2
arabian_sea,2015-11-01,28.8
arabian_sea,2015-12-01,28.15
arabian_sea,2016-01-01,27.66
arabian_sea,2016-02-01,27.53
arabian_sea,2016-03-01,28.85
arabian_sea,2016-04-01,30
arabian_sea,2016-05-01,30.28
arabian_sea,2016-06-01,29.05
arabian_sea,2016-07-01,27.55
arabian_sea,2016-08-01,27.44
arabian_sea,2016-09-01,27.44
arabian_sea,2016-10-01,28.13
arabian_sea,2016-11-01,28.12
arabian_sea,2016-12-01,27.66
arabian_sea,2017-01-01,27.05
arabian_sea,2017-02-01,27.1
arabian_sea,2017-03-01,28.16
arabian_sea,2017-04-01,29.52
arabian_sea,2017-05-01,30.16
arabian_sea,2017-06-01,29.12
arabian_sea,2017-07-01,28.17
arabian_sea,2017-08-01,27.89
arabian_sea,2017-09-01,28.1
arabian_sea,2017-10-01,28.8
arabian_sea,2017-11-01,28.54
arabian_sea,2017-12-01,27.25
arabian_sea,2018-01-01,26.64
arabian_sea,2018-02-01,27
arabian_sea,2018-03-01,28.22
arabian_sea,2018-04-01,29.55
arabian_sea,2018-05-01,30.01
arabian_sea,2018-06-01,28.77
arabian_sea,2018-07-01,27.51
arabian_sea,2018-08-01,27.02
arabian_sea,2018-09-01,27.92
arabian_sea,2018-10-01,28.59
arabian_sea,2018-11-01,28.68
arabian_sea,2018-12-01,27.92
arabian_sea,2019-01-01,27.13
arabian_sea,2019-02-01,27.08
arabian_sea,2019-03-01,27.97
arabian_sea,2019-04-01,29.49
arabian_sea,2019-05-01,30.28
arabian_sea,2019-06-01,29.51
arabian_sea,2019-07-01,28.3
arabian_sea,2019-08-01,27.69
arabian_sea,2019-09-01,28.04
arabian_sea,2019-10-01,28.96
arabian_sea,2019-11-01,28.67
arabian_sea,2019-12-01,27.92
arabian_sea,2020-01-01,27.46
arabian_sea,2020-02-01,27.31
arabian_sea,2020-03-01,28.24
arabian_sea,2020-04-01,29.63
arabian_sea,2020-05-01,30.32
arabian_sea,2020-06-01,29.38
arabian_sea,2020-07-01,28.58
arabian_sea,2020-08-01,27.76
arabian_sea,2020-09-01,28
arabian_sea,2020-10-01,28.62
arabian_sea,2020-11-01,28.39
arabian_sea,2020-12-01,27.69
arabian_sea,2021-01-01,26.66
arabian_sea,2021-02-01,27.14
arabian_sea,2021-03-01,28.26
arabian_sea,2021-04-01,29.47
arabian_sea,2021-05-01,29.9
arabian_sea,2021-06-01,28.83
arabian_sea,2021-07-01,28.07
arabian_sea,2021-08-01,27.38
arabian_sea,2021-09-01,27.85
arabian_sea,2021-10-01,28.3
arabian_sea,2021-11-01,28.07
arabian_sea,2021-12-01,27.48
arabian_sea,2022-01-01,27.12
arabian_sea,2022-02-01,27.01
arabian_sea,2022-03-01,28.19
arabian_sea,2022-04-01,29.76
arabian_sea,2022-05-01,29.81
arabian_sea,2022-06-01,29.06
arabian_sea,2022-07-01,27.48
arabian_sea,2022-08-01,27.18
arabian_sea,2022-09-01,27.65
arabian_sea,2022-10-01,28.22
arabian_sea,2022-11-01,28.28
arabian_sea,2022-12-01,27.68
arabian_sea,2023-01-01,26.9
arabian_sea,2023-02-01,27.06
arabian_sea,2023-03-01,28.26
arabian_sea,2023-04-01,29.73
arabian_sea,2023-05-01,30.33
arabian_sea,2023-06-01,29.48
arabian_sea,2023-07-01,28.19
arabian_sea,2023-08-01,28.05
arabian_sea,2023-09-01,28.55
arabian_sea,2023-10-01,29.15
arabian_sea,2023-11-01,29.16
arabian_sea,2023-12-01,28.35
arabian_sea,2024-01-01,27.91
arabian_sea,2024-02-01,28.21
arabian_sea,2024-03-01,28.71
arabian_sea,2024-04-01,30.01
arabian_sea,2024-05-01,30.43
arabian_sea,NA,NA
arctic_ocean,1981-09-01,0.33
arctic_ocean,1981-10-01,-0.53
arctic_ocean,1981-11-01,-1.1
arctic_ocean,1981-12-01,-1.38
arctic_ocean,1982-01-01,-1.5
arctic_ocean,1982-02-01,-1.54
arctic_ocean,1982-03-01,-1.54
arctic_ocean,1982-04-01,-1.52
arctic_ocean,1982-05-01,-1.37
arctic_ocean,1982-06-01,-0.94
arctic_ocean,1982-07-01,0.21
arctic_ocean,1982-08-01,0.57
arctic_ocean,1982-09-01,0.25
arctic_ocean,1982-10-01,-0.66
arctic_ocean,1982-11-01,-1.16
arctic_ocean,1982-12-01,-1.32
arctic_ocean,1983-01-01,-1.39
arctic_ocean,1983-02-01,-1.43
arctic_ocean,1983-03-01,-1.43
arctic_ocean,1983-04-01,-1.43
arctic_ocean,1983-05-01,-1.28
arctic_ocean,1983-06-01,-0.79
arctic_ocean,1983-07-01,0.22
arctic_ocean,1983-08-01,0.69
arctic_ocean,1983-09-01,0.42
arctic_ocean,1983-10-01,-0.56
arctic_ocean,1983-11-01,-1.13
arctic_ocean,1983-12-01,-1.35
arctic_ocean,1984-01-01,-1.44
arctic_ocean,1984-02-01,-1.43
arctic_ocean,1984-03-01,-1.44
arctic_ocean,1984-04-01,-1.46
arctic_ocean,1984-05-01,-1.3
arctic_ocean,1984-06-01,-0.65
arctic_ocean,1984-07-01,0.62
arctic_ocean,1984-08-01,0.9
arctic_ocean,1984-09-01,0.56
arctic_ocean,1984-10-01,-0.45
arctic_ocean,1984-11-01,-1.05
arctic_ocean,1984-12-01,-1.25
arctic_ocean,1985-01-01,-1.35
arctic_ocean,1985-02-01,-1.44
arctic_ocean,1985-03-01,-1.41
arctic_ocean,1985-04-01,-1.47
arctic_ocean,1985-05-01,-1.29
arctic_ocean,1985-06-01,-0.54
arctic_ocean,1985-07-01,0.58
arctic_ocean,1985-08-01,0.9
arctic_ocean,1985-09-01,0.62
arctic_ocean,1985-10-01,-0.41
arctic_ocean,1985-11-01,-1.06
arctic_ocean,1985-12-01,-1.29
arctic_ocean,1986-01-01,-1.42
arctic_ocean,1986-02-01,-1.45
arctic_ocean,1986-03-01,-1.47
arctic_ocean,1986-04-01,-1.45
arctic_ocean,1986-05-01,-1.28
arctic_ocean,1986-06-01,-0.69
arctic_ocean,1986-07-01,0.36
arctic_ocean,1986-08-01,0.76
arctic_ocean,1986-09-01,0.27
arctic_ocean,1986-10-01,-0.68
arctic_ocean,1986-11-01,-1.07
arctic_ocean,1986-12-01,-1.29
arctic_ocean,1987-01-01,-1.39
arctic_ocean,1987-02-01,-1.5
arctic_ocean,1987-03-01,-1.5
arctic_ocean,1987-04-01,-1.52
arctic_ocean,1987-05-01,-1.33
arctic_ocean,1987-06-01,-0.76
arctic_ocean,1987-07-01,0.39
arctic_ocean,1987-08-01,0.79
arctic_ocean,1987-09-01,0.24
arctic_ocean,1987-10-01,-0.62
arctic_ocean,1987-11-01,-1.16
arctic_ocean,1987-12-01,-1.36
arctic_ocean,1988-01-01,-1.48
arctic_ocean,1988-02-01,-1.51
arctic_ocean,1988-03-01,-1.53
arctic_ocean,1988-04-01,-1.52
arctic_ocean,1988-05-01,-1.23
arctic_ocean,1988-06-01,-0.71
arctic_ocean,1988-07-01,0.5
arctic_ocean,1988-08-01,0.91
arctic_ocean,1988-09-01,0.45
arctic_ocean,1988-10-01,-0.63
arctic_ocean,1988-11-01,-1.26
arctic_ocean,1988-12-01,-1.44
arctic_ocean,1989-01-01,-1.53
arctic_ocean,1989-02-01,-1.54
arctic_ocean,1989-03-01,-1.52
arctic_ocean,1989-04-01,-1.42
arctic_ocean,1989-05-01,-1.22
arctic_ocean,1989-06-01,-0.71
arctic_ocean,1989-07-01,0.28
arctic_ocean,1989-08-01,0.84
arctic_ocean,1989-09-01,0.59
arctic_ocean,1989-10-01,-0.43
arctic_ocean,1989-11-01,-1.07
arctic_ocean,1989-12-01,-1.33
arctic_ocean,1990-01-01,-1.41
arctic_ocean,1990-02-01,-1.41
arctic_ocean,1990-03-01,-1.43
arctic_ocean,1990-04-01,-1.34
arctic_ocean,1990-05-01,-1.07
arctic_ocean,1990-06-01,-0.47
arctic_ocean,1990-07-01,0.64
arctic_ocean,1990-08-01,1.2
arctic_ocean,1990-09-01,0.78
arctic_ocean,1990-10-01,-0.39
arctic_ocean,1990-11-01,-1.14
arctic_ocean,1990-12-01,-1.32
arctic_ocean,1991-01-01,-1.41
arctic_ocean,1991-02-01,-1.43
arctic_ocean,1991-03-01,-1.46
arctic_ocean,1991-04-01,-1.41
arctic_ocean,1991-05-01,-1.21
arctic_ocean,1991-06-01,-0.65
arctic_ocean,1991-07-01,0.5
arctic_ocean,1991-08-01,1.03
arctic_ocean,1991-09-01,0.69
arctic_ocean,1991-10-01,-0.39
arctic_ocean,1991-11-01,-1.06
arctic_ocean,1991-12-01,-1.27
arctic_ocean,1992-01-01,-1.39
arctic_ocean,1992-02-01,-1.46
arctic_ocean,1992-03-01,-1.42
arctic_ocean,1992-04-01,-1.42
arctic_ocean,1992-05-01,-1.22
arctic_ocean,1992-06-01,-0.69
arctic_ocean,1992-07-01,0.41
arctic_ocean,1992-08-01,0.77
arctic_ocean,1992-09-01,0.35
arctic_ocean,1992-10-01,-0.67
arctic_ocean,1992-11-01,-1.15
arctic_ocean,1992-12-01,-1.33
arctic_ocean,1993-01-01,-1.43
arctic_ocean,1993-02-01,-1.47
arctic_ocean,1993-03-01,-1.48
arctic_ocean,1993-04-01,-1.46
arctic_ocean,1993-05-01,-1.23
arctic_ocean,1993-06-01,-0.4
arctic_ocean,1993-07-01,0.77
arctic_ocean,1993-08-01,1.08
arctic_ocean,1993-09-01,0.6
arctic_ocean,1993-10-01,-0.57
arctic_ocean,1993-11-01,-1.11
arctic_ocean,1993-12-01,-1.32
arctic_ocean,1994-01-01,-1.43
arctic_ocean,1994-02-01,-1.49
arctic_ocean,1994-03-01,-1.5
arctic_ocean,1994-04-01,-1.44
arctic_ocean,1994-05-01,-1.25
arctic_ocean,1994-06-01,-0.59
arctic_ocean,1994-07-01,0.46
arctic_ocean,1994-08-01,0.93
arctic_ocean,1994-09-01,0.53
arctic_ocean,1994-10-01,-0.57
arctic_ocean,1994-11-01,-1.23
arctic_ocean,1994-12-01,-1.34
arctic_ocean,1995-01-01,-1.42
arctic_ocean,1995-02-01,-1.45
arctic_ocean,1995-03-01,-1.44
arctic_ocean,1995-04-01,-1.35
arctic_ocean,1995-05-01,-1.05
arctic_ocean,1995-06-01,-0.46
arctic_ocean,1995-07-01,0.67
arctic_ocean,1995-08-01,1.28
arctic_ocean,1995-09-01,1.02
arctic_ocean,1995-10-01,-0.06
arctic_ocean,1995-11-01,-1.01
arctic_ocean,1995-12-01,-1.29
arctic_ocean,1996-01-01,-1.41
arctic_ocean,1996-02-01,-1.49
arctic_ocean,1996-03-01,-1.46
arctic_ocean,1996-04-01,-1.45
arctic_ocean,1996-05-01,-1.27
arctic_ocean,1996-06-01,-0.8
arctic_ocean,1996-07-01,0.13
arctic_ocean,1996-08-01,0.63
arctic_ocean,1996-09-01,0.22
arctic_ocean,1996-10-01,-0.68
arctic_ocean,1996-11-01,-1.07
arctic_ocean,1996-12-01,-1.32
arctic_ocean,1997-01-01,-1.46
arctic_ocean,1997-02-01,-1.55
arctic_ocean,1997-03-01,-1.53
arctic_ocean,1997-04-01,-1.49
arctic_ocean,1997-05-01,-1.3
arctic_ocean,1997-06-01,-0.71
arctic_ocean,1997-07-01,0.4
arctic_ocean,1997-08-01,0.81
arctic_ocean,1997-09-01,0.46
arctic_ocean,1997-10-01,-0.4
arctic_ocean,1997-11-01,-1.09
arctic_ocean,1997-12-01,-1.33
arctic_ocean,1998-01-01,-1.44
arctic_ocean,1998-02-01,-1.54
arctic_ocean,1998-03-01,-1.53
arctic_ocean,1998-04-01,-1.48
arctic_ocean,1998-05-01,-1.29
arctic_ocean,1998-06-01,-0.72
arctic_ocean,1998-07-01,0.64
arctic_ocean,1998-08-01,1.12
arctic_ocean,1998-09-01,0.54
arctic_ocean,1998-10-01,-0.58
arctic_ocean,1998-11-01,-1.16
arctic_ocean,1998-12-01,-1.35
arctic_ocean,1999-01-01,-1.46
arctic_ocean,1999-02-01,-1.5
arctic_ocean,1999-03-01,-1.52
arctic_ocean,1999-04-01,-1.48
arctic_ocean,1999-05-01,-1.32
arctic_ocean,1999-06-01,-0.76
arctic_ocean,1999-07-01,0.36
arctic_ocean,1999-08-01,0.91
arctic_ocean,1999-09-01,0.42
arctic_ocean,1999-10-01,-0.58
arctic_ocean,1999-11-01,-1.09
arctic_ocean,1999-12-01,-1.28
arctic_ocean,2000-01-01,-1.35
arctic_ocean,2000-02-01,-1.43
arctic_ocean,2000-03-01,-1.45
arctic_ocean,2000-04-01,-1.43
arctic_ocean,2000-05-01,-1.22
arctic_ocean,2000-06-01,-0.44
arctic_ocean,2000-07-01,0.75
arctic_ocean,2000-08-01,1.08
arctic_ocean,2000-09-01,0.75
arctic_ocean,2000-10-01,-0.38
arctic_ocean,2000-11-01,-0.95
arctic_ocean,2000-12-01,-1.23
arctic_ocean,2001-01-01,-1.36
arctic_ocean,2001-02-01,-1.42
arctic_ocean,2001-03-01,-1.5
arctic_ocean,2001-04-01,-1.47
arctic_ocean,2001-05-01,-1.24
arctic_ocean,2001-06-01,-0.62
arctic_ocean,2001-07-01,0.56
arctic_ocean,2001-08-01,1.06
arctic_ocean,2001-09-01,0.85
