date,temperature
1981-09-01,24.55
1981-10-01,24.81
1981-11-01,24.52
1981-12-01,25
1982-01-01,25.78
1982-02-01,26.21
1982-03-01,26.87
1982-04-01,27.47
1982-05-01,27.65
1982-06-01,27.05
1982-07-01,26.05
1982-08-01,25.96
1982-09-01,26.46
1982-10-01,27.04
1982-11-01,27.39
1982-12-01,28.08
1983-01-01,28.39
1983-02-01,28.41
1983-03-01,28.49
1983-04-01,28.78
1983-05-01,28.64
1983-06-01,28.06
1983-07-01,26.42
1983-08-01,25.65
1983-09-01,25.09
1983-10-01,24.4
1983-11-01,23.98
1983-12-01,24.23
1984-01-01,24.66
1984-02-01,26.37
1984-03-01,26.84
1984-04-01,27.24
1984-05-01,26.28
1984-06-01,25.22
1984-07-01,24.92
1984-08-01,24.53
1984-09-01,24.61
1984-10-01,24.06
1984-11-01,24.02
1984-12-01,23.75
1985-01-01,24.16
1985-02-01,25.15
1985-03-01,26.15
1985-04-01,26.57
1985-05-01,25.89
1985-06-01,25.35
1985-07-01,24.61
1985-08-01,24.11
1985-09-01,23.92
1985-10-01,24
1985-11-01,24.19
1985-12-01,24.29
1986-01-01,24.71
1986-02-01,25.73
1986-03-01,26.71
1986-04-01,27.01
1986-05-01,26.36
1986-06-01,26.09
1986-07-01,25.72
1986-08-01,25.03
1986-09-01,25.23
1986-10-01,25.37
1986-11-01,25.69
1986-12-01,25.8
1987-01-01,26.44
1987-02-01,27.14
1987-03-01,27.95
1987-04-01,28.14
1987-05-01,27.81
1987-06-01,27.12
1987-07-01,26.82
1987-08-01,26.2
1987-09-01,26.33
1987-10-01,25.88
1987-11-01,25.85
1987-12-01,26.11
1988-01-01,26.13
1988-02-01,26.28
1988-03-01,27.01
1988-04-01,26.7
1988-05-01,25.35
1988-06-01,24.3
1988-07-01,23.63
1988-08-01,23.49
1988-09-01,23.97
1988-10-01,23.38
1988-11-01,23.24
1988-12-01,23.28
1989-01-01,24.12
1989-02-01,25.37
1989-03-01,25.86
1989-04-01,26.44
1989-05-01,26.24
1989-06-01,26.21
1989-07-01,25.27
1989-08-01,24.47
1989-09-01,24.53
1989-10-01,24.43
1989-11-01,24.4
1989-12-01,24.68
1990-01-01,25.21
1990-02-01,26.22
1990-03-01,26.61
1990-04-01,27.33
1990-05-01,27.2
1990-06-01,26.39
1990-07-01,25.64
1990-08-01,25.07
1990-09-01,24.92
1990-10-01,24.82
1990-11-01,24.75
1990-12-01,25.1
1991-01-01,25.57
1991-02-01,26.23
1991-03-01,26.92
1991-04-01,27.34
1991-05-01,27.41
1991-06-01,27.2
1991-07-01,26.37
1991-08-01,25.45
1991-09-01,25
1991-10-01,25.26
1991-11-01,25.88
1991-12-01,26.23
1992-01-01,26.82
1992-02-01,27.31
1992-03-01,27.86
1992-04-01,28.46
1992-05-01,28.26
1992-06-01,27.03
1992-07-01,25.54
1992-08-01,24.86
1992-09-01,24.71
1992-10-01,24.55
1992-11-01,24.87
1992-12-01,25.01
1993-01-01,25.58
1993-02-01,26.64
1993-03-01,27.35
1993-04-01,28.01
1993-05-01,28.03
1993-06-01,26.76
1993-07-01,25.95
1993-08-01,25.15
1993-09-01,25.06
1993-10-01,25.2
1993-11-01,25.13
1993-12-01,25.16
1994-01-01,25.68
1994-02-01,26.12
1994-03-01,26.79
1994-04-01,26.92
1994-05-01,26.88
1994-06-01,26.35
1994-07-01,25.14
1994-08-01,24.77
1994-09-01,24.8
1994-10-01,25.51
1994-11-01,25.89
1994-12-01,26.02
1995-01-01,26.11
1995-02-01,26.7
1995-03-01,26.89
1995-04-01,26.94
1995-05-01,26.29
1995-06-01,25.95
1995-07-01,25.41
1995-08-01,24.3
1995-09-01,24.03
1995-10-01,24.07
1995-11-01,24.06
1995-12-01,24.21
1996-01-01,24.9
1996-02-01,25.67
1996-03-01,26.62
1996-04-01,26.56
1996-05-01,26.3
1996-06-01,25.78
1996-07-01,25.13
1996-08-01,24.57
1996-09-01,24.35
1996-10-01,24.28
1996-11-01,24.46
1996-12-01,24.08
1997-01-01,24.59
1997-02-01,25.6
1997-03-01,26.69
1997-04-01,27.21
1997-05-01,27.63
1997-06-01,27.84
1997-07-01,27.65
1997-08-01,27.52
1997-09-01,27.51
1997-10-01,27.78
