date,temperature
1981-09-01,25.63
1981-10-01,25.46
1981-11-01,25.24
1981-12-01,25.52
1982-01-01,26.3
1982-02-01,26.89
1982-03-01,27.49
1982-04-01,27.18
1982-05-01,27.04
1982-06-01,26.66
1982-07-01,26.54
1982-08-01,26.47
1982-09-01,26.5
1982-10-01,26.4
1982-11-01,27.3
1982-12-01,28.02
1983-01-01,28.27
1983-02-01,28.28
1983-03-01,29
1983-04-01,29.23
1983-05-01,29.23
1983-06-01,28.88
1983-07-01,28.98
1983-08-01,27.4
1983-09-01,26.25
1983-10-01,26.28
1983-11-01,25.62
1983-12-01,26.01
1984-01-01,26.22
1984-02-01,26.63
1984-03-01,26.93
1984-04-01,27.14
1984-05-01,26.47
1984-06-01,25.85
1984-07-01,25.65
1984-08-01,25.35
1984-09-01,25.71
1984-10-01,25.43
1984-11-01,25.32
1984-12-01,25.48
1985-01-01,25.67
1985-02-01,25.86
1985-03-01,25.7
1985-04-01,26.25
1985-05-01,25.99
1985-06-01,25.58
1985-07-01,25.39
1985-08-01,25.13
1985-09-01,25.27
1985-10-01,25.2
1985-11-01,25.28
1985-12-01,25.21
1986-01-01,26.05
1986-02-01,26.39
1986-03-01,26.58
1986-04-01,26.27
1986-05-01,25.99
1986-06-01,25.85
1986-07-01,25.59
1986-08-01,25.74
1986-09-01,25.75
1986-10-01,25.6
1986-11-01,25.72
1986-12-01,26.37
1987-01-01,27.3
1987-02-01,27.56
1987-03-01,27.97
1987-04-01,28.09
1987-05-01,27.4
1987-06-01,27
1987-07-01,26.58
1987-08-01,26.31
1987-09-01,26.46
1987-10-01,26.53
1987-11-01,26.49
1987-12-01,26.54
1988-01-01,26.9
1988-02-01,26.97
1988-03-01,26.31
1988-04-01,26.35
1988-05-01,26.11
1988-06-01,25.22
1988-07-01,25.16
1988-08-01,25.36
1988-09-01,25.33
1988-10-01,25.19
1988-11-01,25
1988-12-01,25.15
1989-01-01,25.72
1989-02-01,26.01
1989-03-01,25.8
1989-04-01,26.61
1989-05-01,25.78
1989-06-01,25.61
1989-07-01,25.44
1989-08-01,25.39
1989-09-01,25.51
1989-10-01,25.36
1989-11-01,25.24
1989-12-01,25.49
1990-01-01,26.1
1990-02-01,27.13
1990-03-01,26.75
1990-04-01,26.21
1990-05-01,26.71
1990-06-01,26.29
1990-07-01,26.03
1990-08-01,25.54
1990-09-01,25.22
1990-10-01,25.35
1990-11-01,25.64
1990-12-01,25.61
1991-01-01,26.07
1991-02-01,27.05
1991-03-01,27.52
1991-04-01,26.52
1991-05-01,26.64
1991-06-01,26.35
1991-07-01,26.53
1991-08-01,26.27
1991-09-01,26.1
1991-10-01,25.9
1991-11-01,26.08
1991-12-01,26.51
1992-01-01,27.08
1992-02-01,27.72
1992-03-01,27.98
1992-04-01,28.67
1992-05-01,28.19
1992-06-01,27
1992-07-01,26.07
1992-08-01,25.55
1992-09-01,25.64
1992-10-01,25.54
1992-11-01,25.64
1992-12-01,25.5
1993-01-01,26.31
1993-02-01,27.18
1993-03-01,27.39
1993-04-01,28.02
1993-05-01,27.66
1993-06-01,27.25
1993-07-01,26.37
1993-08-01,26.09
1993-09-01,25.76
1993-10-01,25.95
1993-11-01,25.95
1993-12-01,25.79
1994-01-01,26.47
1994-02-01,27.13
1994-03-01,26.31
1994-04-01,25.93
1994-05-01,25.73
1994-06-01,25.36
1994-07-01,25.43
1994-08-01,25.64
1994-09-01,25.45
1994-10-01,25.87
1994-11-01,25.73
1994-12-01,26.44
1995-01-01,27.26
1995-02-01,27.16
1995-03-01,26.6
1995-04-01,26.22
1995-05-01,25.88
1995-06-01,25.46
1995-07-01,25.58
1995-08-01,25.43
1995-09-01,25.48
1995-10-01,25.58
1995-11-01,25.53
1995-12-01,25.14
1996-01-01,25.73
1996-02-01,26.65
1996-03-01,27.14
1996-04-01,25.99
1996-05-01,25.56
1996-06-01,25.51
1996-07-01,25.31
1996-08-01,24.98
1996-09-01,25.15
1996-10-01,25.51
1996-11-01,25.28
1996-12-01,24.76
1997-01-01,25.34
1997-02-01,26.97
1997-03-01,27.61
1997-04-01,27.62
1997-05-01,27.72
1997-06-01,27.99
1997-07-01,27.77
1997-08-01,27.64
1997-09-01,27.74
1997-10-01,27.54
1997-11-01,27.54
1997-12-01,28.13
1998-01-01,28.37
1998-02-01,28.68
1998-03-01,29.46
1998-04-01,29.58
1998-05-01,29.34
1998-06-01,28.23
1998-07-01,26.89
1998-08-01,26.12
1998-09-01,25.51
1998-10-01,26.08
1998-11-01,25.42
1998-12-01,25.91
1999-01-01,25.73
1999-02-01,26.58
1999-03-01,27.15
1999-04-01,26.28
1999-05-01,26.44
1999-06-01,25.54
1999-07-01,25.37
1999-08-01,25.54
1999-09-01,25.42
1999-10-01,25.43
1999-11-01,24.9
1999-12-01,25.31
2000-01-01,25.71
2000-02-01,26.81
2000-03-01,25.88
2000-04-01,26.8
2000-05-01,26.35
2000-06-01,26.02
2000-07-01,25.53
2000-08-01,25.35
2000-09-01,25.84
2000-10-01,25.49
2000-11-01,25.09
2000-12-01,25.24
2001-01-01,26.15
2001-02-01,26.41
2001-03-01,26.71
2001-04-01,27.01
2001-05-01,26.1
2001-06-01,25.81
2001-07-01,25.68
2001-08-01,25.65
2001-09-01,25.74
2001-10-01,25.46
2001-11-01,25.54
2001-12-01,25.44
2002-01-01,26.15
2002-02-01,27.43
2002-03-01,27.72
2002-04-01,27.3
2002-05-01,27.3
2002-06-01,26.13
2002-07-01,25.49
2002-08-01,25.74
2002-09-01,26.31
2002-10-01,26.12
2002-11-01,26.46
2002-12-01,26.9
2003-01-01,27.46
2003-02-01,27.3
2003-03-01,28.32
2003-04-01,26.87
2003-05-01,26.18
2003-06-01,26.15
2003-07-01,25.76
2003-08-01,26.18
2003-09-01,25.94
2003-10-01,26.42
2003-11-01,26.39
2003-12-01,26.4
2004-01-01,26.98
2004-02-01,27.68
2004-03-01,26.24
2004-04-01,26.67
2004-05-01,26.29
2004-06-01,26.03
2004-07-01,25.66
2004-08-01,25.65
2004-09-01,25.79
2004-10-01,26.17
2004-11-01,26.34
2004-12-01,26.4
2005-01-01,26.59
2005-02-01,25.98
2005-03-01,26.84
2005-04-01,27.1
2005-05-01,26.99
2005-06-01,26.47
2005-07-01,26.27
2005-08-01,25.82
2005-09-01,26.04
2005-10-01,25.71
2005-11-01,25.09
2005-12-01,25.7
2006-01-01,26.3
2006-02-01,27.24
2006-03-01,26.73
2006-04-01,26.17
2006-05-01,26.34
2006-06-01,26.35
2006-07-01,26.19
2006-08-01,26.3
2006-09-01,26.7
2006-10-01,26.88
2006-11-01,26.59
2006-12-01,26.77
2007-01-01,27.36
2007-02-01,27.6
2007-03-01,27.21
2007-04-01,27.3
2007-05-01,26.15
2007-06-01,25.8
2007-07-01,25.99
2007-08-01,25.63
2007-09-01,26.11
2007-10-01,25.41
2007-11-01,25.06
2007-12-01,25.03
2008-01-01,26.21
2008-02-01,27.39
2008-03-01,27.91
2008-04-01,27.97
2008-05-01,27.45
2008-06-01,27.13
2008-07-01,26.7
2008-08-01,26.58
2008-09-01,26.56
2008-10-01,26.62
2008-11-01,26.08
2008-12-01,25.57
2009-01-01,26.28
2009-02-01,26.29
2009-03-01,25.72
2009-04-01,27.02
2009-05-01,26.96
2009-06-01,27.05
2009-07-01,27
2009-08-01,26.87
2009-09-01,26.59
2009-10-01,26.64
2009-11-01,26.24
2009-12-01,26.3
2010-01-01,26.99
2010-02-01,28.03
2010-03-01,28.55
2010-04-01,28.6
2010-05-01,28.12
2010-06-01,26.95
2010-07-01,26.41
2010-08-01,25.93
2010-09-01,25.68
2010-10-01,25.46
2010-11-01,25.23
2010-12-01,25.16
2011-01-01,25.95
2011-02-01,27.34
2011-03-01,27.18
2011-04-01,27.65
2011-05-01,27.06
2011-06-01,27.22
2011-07-01,26.44
2011-08-01,26.07
2011-09-01,26.07
2011-10-01,25.89
2011-11-01,25.47
2011-12-01,25.22
2012-01-01,26.11
2012-02-01,27.23
2012-03-01,27.09
2012-04-01,28.14
2012-05-01,27.85
2012-06-01,27.28
2012-07-01,25.95
2012-08-01,26.01
2012-09-01,26.12
2012-10-01,25.94
2012-11-01,25.87
2012-12-01,25.63
2013-01-01,26.54
2013-02-01,27.22
2013-03-01,27.04
2013-04-01,27.06
2013-05-01,26.24
2013-06-01,25.41
2013-07-01,25.47
2013-08-01,25.75
2013-09-01,26.02
2013-10-01,26.22
2013-11-01,26.04
2013-12-01,26.47
2014-01-01,26.95
2014-02-01,27.59
2014-03-01,27.5
2014-04-01,27.37
2014-05-01,27.93
2014-06-01,27.85
2014-07-01,27.52
2014-08-01,26.84
2014-09-01,26.63
2014-10-01,26.41
2014-11-01,26.42
2014-12-01,26.29
2015-01-01,27.3
2015-02-01,27.06
2015-03-01,27.28
2015-04-01,28.14
2015-05-01,28.37
2015-06-01,28.03
2015-07-01,27.89
2015-08-01,27.08
2015-09-01,26.81
2015-10-01,27.18
2015-11-01,27.56
2015-12-01,28.18
2016-01-01,28.51
2016-02-01,28.08
2016-03-01,27.75
2016-04-01,27.57
2016-05-01,27.45
2016-06-01,27.06
2016-07-01,26.14
2016-08-01,26.22
2016-09-01,26.43
2016-10-01,26.16
2016-11-01,25.9
2016-12-01,26.13
2017-01-01,27.02
2017-02-01,27.5
2017-03-01,28.03
2017-04-01,28.05
2017-05-01,27.58
2017-06-01,26.87
2017-07-01,26.5
2017-08-01,26.4
2017-09-01,26.24
2017-10-01,26.2
2017-11-01,25.93
2017-12-01,25.78
2018-01-01,26.26
2018-02-01,27.29
2018-03-01,26.98
2018-04-01,27
2018-05-01,26.85
2018-06-01,26.45
2018-07-01,26.24
2018-08-01,26.21
2018-09-01,26.64
2018-10-01,26.56
2018-11-01,26.39
2018-12-01,26.98
2019-01-01,27.62
2019-02-01,27.01
2019-03-01,26.4
2019-04-01,27.71
2019-05-01,27.55
2019-06-01,26.95
2019-07-01,26.62
2019-08-01,26.25
2019-09-01,25.9
2019-10-01,25.8
2019-11-01,26.23
2019-12-01,26.38
2020-01-01,27.14
2020-02-01,28.24
2020-03-01,27.15
2020-04-01,27.25
2020-05-01,27.45
2020-06-01,26.85
2020-07-01,26.15
2020-08-01,25.87
2020-09-01,26.11
2020-10-01,26.23
2020-11-01,26.14
2020-12-01,25.99
2021-01-01,26.47
2021-02-01,27.43
2021-03-01,27.13
2021-04-01,27.3
2021-05-01,27.35
2021-06-01,27.01
2021-07-01,26.85
2021-08-01,26.45
2021-09-01,26.59
2021-10-01,26.57
2021-11-01,26.3
2021-12-01,25.76
2022-01-01,26.8
2022-02-01,27.11
2022-03-01,27.92
2022-04-01,27.51
2022-05-01,27.3
2022-06-01,26.28
2022-07-01,26.06
2022-08-01,26.16
2022-09-01,26.42
2022-10-01,26
2022-11-01,25.7
2022-12-01,25.9
2023-01-01,26.63
2023-02-01,27.26
2023-03-01,28.05
2023-04-01,28.71
2023-05-01,28.83
2023-06-01,28.42
2023-07-01,28.16
2023-08-01,27.93
NA,NA
