date,temperature
2005-11-01,5.23
2005-12-01,6.13
2006-01-01,7.09
2006-02-01,7.55
2006-03-01,7.34
2006-04-01,6.71
2006-05-01,6.05
2006-06-01,5.35
2006-07-01,4.89
2006-08-01,4.55
2006-09-01,4.52
2006-10-01,4.69
2006-11-01,5.22
2006-12-01,6.13
2007-01-01,7.02
2007-02-01,7.57
2007-03-01,7.35
2007-04-01,6.67
2007-05-01,5.92
2007-06-01,5.29
2007-07-01,4.85
2007-08-01,4.53
2007-09-01,4.51
2007-10-01,4.68
2007-11-01,5.13
2007-12-01,6
2008-01-01,6.98
2008-02-01,7.45
2008-03-01,7.23
2008-04-01,6.59
2008-05-01,5.96
2008-06-01,5.28
2008-07-01,4.82
2008-08-01,4.54
2008-09-01,4.54
2008-10-01,4.72
2008-11-01,5.16
2008-12-01,6.12
2009-01-01,7.12
2009-02-01,7.46
2009-03-01,7.22
2009-04-01,6.73
2009-05-01,5.97
2009-06-01,5.39
2009-07-01,4.97
2009-08-01,4.6
2009-09-01,4.51
2009-10-01,4.71
2009-11-01,5.22
2009-12-01,6.27
2010-01-01,7.18
2010-02-01,7.69
2010-03-01,7.41
2010-04-01,6.74
2010-05-01,5.94
2010-06-01,5.27
2010-07-01,4.83
2010-08-01,4.63
2010-09-01,4.55
2010-10-01,4.73
2010-11-01,5.32
2010-12-01,6.23
2011-01-01,7.24
2011-02-01,7.69
2011-03-01,7.47
2011-04-01,6.76
2011-05-01,6.06
2011-06-01,5.44
2011-07-01,4.99
2011-08-01,4.63
2011-09-01,4.64
2011-10-01,4.75
2011-11-01,5.33
2011-12-01,6.22
2012-01-01,7.17
2012-02-01,7.69
2012-03-01,7.43
2012-04-01,6.75
2012-05-01,6.02
2012-06-01,5.35
2012-07-01,4.93
2012-08-01,4.63
2012-09-01,4.65
2012-10-01,4.84
2012-11-01,5.22
2012-12-01,6.26
2013-01-01,7.26
2013-02-01,7.67
2013-03-01,7.41
2013-04-01,6.82
2013-05-01,6.12
2013-06-01,5.4
2013-07-01,4.94
2013-08-01,4.59
2013-09-01,4.51
2013-10-01,4.66
2013-11-01,5.33
2013-12-01,6.17
2014-01-01,7.12
2014-02-01,7.55
2014-03-01,7.43
2014-04-01,6.88
2014-05-01,6.04
2014-06-01,5.31
2014-07-01,4.82
2014-08-01,4.68
2014-09-01,4.57
2014-10-01,4.73
2014-11-01,5.32
2014-12-01,6.22
2015-01-01,7.06
2015-02-01,7.55
2015-03-01,7.37
2015-04-01,6.79
2015-05-01,6.02
2015-06-01,5.34
2015-07-01,4.91
2015-08-01,4.69
2015-09-01,4.68
2015-10-01,4.8
2015-11-01,5.26
2015-12-01,6.1
2016-01-01,7.14
2016-02-01,7.6
2016-03-01,7.37
2016-04-01,6.72
2016-05-01,5.92
2016-06-01,5.3
2016-07-01,4.86
2016-08-01,4.63
2016-09-01,4.58
2016-10-01,4.81
2016-11-01,5.29
2016-12-01,6.25
2017-01-01,7.3
2017-02-01,7.9
2017-03-01,7.58
2017-04-01,6.93
2017-05-01,6.1
2017-06-01,5.42
2017-07-01,4.9
2017-08-01,4.7
2017-09-01,4.72
2017-10-01,4.89
2017-11-01,5.45
2017-12-01,6.37
2018-01-01,7.41
2018-02-01,7.85
2018-03-01,7.7
2018-04-01,7
2018-05-01,6.19
2018-06-01,5.47
2018-07-01,4.98
2018-08-01,4.74
2018-09-01,4.66
2018-10-01,4.86
2018-11-01,5.38
2018-12-01,6.3
2019-01-01,7.23
2019-02-01,7.75
2019-03-01,7.57
2019-04-01,6.85
2019-05-01,6.06
2019-06-01,5.4
2019-07-01,4.92
2019-08-01,4.68
2019-09-01,4.55
2019-10-01,4.72
2019-11-01,5.31
2019-12-01,6.27
2020-01-01,7.37
2020-02-01,7.85
2020-03-01,7.64
2020-04-01,6.88
2020-05-01,6.12
2020-06-01,5.4
2020-07-01,4.98
2020-08-01,4.72
2020-09-01,4.57
2020-10-01,4.77
2020-11-01,5.33
2020-12-01,6.16
2021-01-01,7.19
2021-02-01,7.63
2021-03-01,7.5
2021-04-01,6.88
2021-05-01,6.2
2021-06-01,5.56
2021-07-01,5.1
2021-08-01,4.76
2021-09-01,4.7
2021-10-01,4.96
2021-11-01,5.45
2021-12-01,6.26
2022-01-01,7.3
2022-02-01,7.82
2022-03-01,7.62
2022-04-01,6.99
2022-05-01,6.26
2022-06-01,5.68
2022-07-01,5.16
2022-08-01,4.83
2022-09-01,4.78
2022-10-01,4.98
2022-11-01,5.53
2022-12-01,6.49
2023-01-01,7.47
2023-02-01,8
2023-03-01,7.8
2023-04-01,7.12
2023-05-01,6.39
2023-06-01,5.79
2023-07-01,5.32
2023-08-01,4.96
2023-09-01,4.88
2023-10-01,5.03
2023-11-01,5.52
NA,NA
