date,temperature
1981-09-01,20.06
1981-10-01,19.95
1981-11-01,19.83
1981-12-01,19.97
1982-01-01,20.1
1982-02-01,20.13
1982-03-01,20.21
1982-04-01,20.19
1982-05-01,20.15
1982-06-01,20
1982-07-01,19.96
1982-08-01,20
1982-09-01,20.03
1982-10-01,19.96
1982-11-01,19.88
1982-12-01,20.01
1983-01-01,20.21
1983-02-01,20.35
1983-03-01,20.36
1983-04-01,20.31
1983-05-01,20.21
1983-06-01,20.15
1983-07-01,20.05
1983-08-01,20.12
1983-09-01,20.08
1983-10-01,19.95
1983-11-01,19.89
1983-12-01,19.94
1984-01-01,20.07
1984-02-01,20.22
1984-03-01,20.24
1984-04-01,20.2
1984-05-01,20.09
1984-06-01,19.97
1984-07-01,19.97
1984-08-01,20.06
1984-09-01,20.08
1984-10-01,19.84
1984-11-01,19.81
1984-12-01,19.83
1985-01-01,19.95
1985-02-01,20.07
1985-03-01,20.12
1985-04-01,20.05
1985-05-01,19.98
1985-06-01,19.86
1985-07-01,19.91
1985-08-01,19.9
1985-09-01,19.91
1985-10-01,19.81
1985-11-01,19.73
1985-12-01,19.81
1986-01-01,19.91
1986-02-01,20.08
1986-03-01,20.14
1986-04-01,20.1
1986-05-01,20.02
1986-06-01,19.99
1986-07-01,19.96
1986-08-01,19.99
1986-09-01,20.02
1986-10-01,19.95
1986-11-01,19.87
1986-12-01,19.89
1987-01-01,20.04
1987-02-01,20.19
1987-03-01,20.32
1987-04-01,20.26
1987-05-01,20.17
1987-06-01,20.06
1987-07-01,20.15
1987-08-01,20.22
1987-09-01,20.22
1987-10-01,20.05
1987-11-01,20.03
1987-12-01,20.06
1988-01-01,20.24
1988-02-01,20.39
1988-03-01,20.4
1988-04-01,20.33
1988-05-01,20.18
1988-06-01,20.09
1988-07-01,20.05
1988-08-01,20.1
1988-09-01,20.04
1988-10-01,19.93
1988-11-01,19.77
1988-12-01,19.79
1989-01-01,19.99
1989-02-01,20.11
1989-03-01,20.19
1989-04-01,20.16
1989-05-01,20.09
1989-06-01,20
1989-07-01,20.08
1989-08-01,20.1
1989-09-01,20.07
1989-10-01,19.9
1989-11-01,19.88
1989-12-01,19.91
1990-01-01,20.07
1990-02-01,20.29
1990-03-01,20.33
1990-04-01,20.34
1990-05-01,20.25
1990-06-01,20.08
1990-07-01,20.14
1990-08-01,20.18
1990-09-01,20.13
1990-10-01,20.06
1990-11-01,19.95
1990-12-01,20.03
1991-01-01,20.13
1991-02-01,20.31
1991-03-01,20.34
1991-04-01,20.37
1991-05-01,20.27
1991-06-01,20.13
1991-07-01,20.16
1991-08-01,20.15
1991-09-01,20.1
1991-10-01,19.95
1991-11-01,19.87
1991-12-01,19.98
1992-01-01,20.11
1992-02-01,20.28
1992-03-01,20.31
1992-04-01,20.28
1992-05-01,20.22
1992-06-01,20.06
1992-07-01,20.01
1992-08-01,20.03
1992-09-01,20.02
1992-10-01,19.84
1992-11-01,19.81
1992-12-01,19.88
1993-01-01,20.1
1993-02-01,20.22
1993-03-01,20.28
1993-04-01,20.22
1993-05-01,20.16
1993-06-01,20.03
1993-07-01,19.99
1993-08-01,20.09
1993-09-01,20.05
1993-10-01,19.96
1993-11-01,19.91
1993-12-01,19.95
1994-01-01,20.07
1994-02-01,20.13
1994-03-01,20.28
1994-04-01,20.22
1994-05-01,20.18
1994-06-01,20.01
1994-07-01,20.05
1994-08-01,20.19
1994-09-01,20.05
1994-10-01,20.01
1994-11-01,19.96
1994-12-01,20.01
1995-01-01,20.16
1995-02-01,20.31
1995-03-01,20.38
1995-04-01,20.32
1995-05-01,20.19
1995-06-01,20.16
1995-07-01,20.23
1995-08-01,20.22
1995-09-01,20.12
1995-10-01,20.01
1995-11-01,19.98
1995-12-01,19.99
1996-01-01,20.08
1996-02-01,20.29
1996-03-01,20.35
1996-04-01,20.29
1996-05-01,20.18
1996-06-01,20.12
1996-07-01,20.08
1996-08-01,20.14
1996-09-01,20.09
1996-10-01,19.97
1996-11-01,19.89
1996-12-01,19.96
1997-01-01,20.08
1997-02-01,20.28
1997-03-01,20.39
1997-04-01,20.3
1997-05-01,20.28
1997-06-01,20.25
1997-07-01,20.29
1997-08-01,20.33
1997-09-01,20.33
1997-10-01,20.23
1997-11-01,20.19
1997-12-01,20.28
1998-01-01,20.36
1998-02-01,20.53
1998-03-01,20.56
1998-04-01,20.55
1998-05-01,20.46
1998-06-01,20.34
1998-07-01,20.38
1998-08-01,20.41
1998-09-01,20.21
1998-10-01,20.07
1998-11-01,20.06
1998-12-01,20.02
1999-01-01,20.12
1999-02-01,20.29
1999-03-01,20.39
1999-04-01,20.27
1999-05-01,20.17
1999-06-01,20.08
1999-07-01,20.09
1999-08-01,20.11
1999-09-01,20.09
1999-10-01,19.95
1999-11-01,19.92
1999-12-01,19.95
2000-01-01,20.1
2000-02-01,20.3
2000-03-01,20.31
2000-04-01,20.31
2000-05-01,20.15
2000-06-01,20.08
2000-07-01,20.09
2000-08-01,20.2
2000-09-01,20.22
2000-10-01,20.05
2000-11-01,20
2000-12-01,20.02
2001-01-01,20.19
2001-02-01,20.34
2001-03-01,20.49
2001-04-01,20.43
2001-05-01,20.35
2001-06-01,20.29
2001-07-01,20.31
2001-08-01,20.35
2001-09-01,20.31
2001-10-01,20.14
2001-11-01,20.11
2001-12-01,20.15
2002-01-01,20.3
2002-02-01,20.42
2002-03-01,20.55
2002-04-01,20.49
2002-05-01,20.41
2002-06-01,20.33
2002-07-01,20.28
2002-08-01,20.32
2002-09-01,20.27
2002-10-01,20.19
2002-11-01,20.11
2002-12-01,20.2
2003-01-01,20.33
2003-02-01,20.49
2003-03-01,20.56
2003-04-01,20.48
2003-05-01,20.38
2003-06-01,20.3
2003-07-01,20.37
2003-08-01,20.44
2003-09-01,20.4
2003-10-01,20.31
2003-11-01,20.19
2003-12-01,20.21
2004-01-01,20.34
2004-02-01,20.5
2004-03-01,20.53
2004-04-01,20.51
2004-05-01,20.34
2004-06-01,20.23
2004-07-01,20.26
2004-08-01,20.38
2004-09-01,20.33
2004-10-01,20.2
2004-11-01,20.14
2004-12-01,20.18
2005-01-01,20.41
2005-02-01,20.55
2005-03-01,20.59
2005-04-01,20.55
2005-05-01,20.49
2005-06-01,20.4
2005-07-01,20.43
2005-08-01,20.5
2005-09-01,20.41
2005-10-01,20.27
2005-11-01,20.15
2005-12-01,20.21
2006-01-01,20.31
2006-02-01,20.46
2006-03-01,20.49
2006-04-01,20.5
2006-05-01,20.43
2006-06-01,20.36
2006-07-01,20.33
2006-08-01,20.42
2006-09-01,20.41
2006-10-01,20.25
2006-11-01,20.23
2006-12-01,20.3
2007-01-01,20.4
2007-02-01,20.55
2007-03-01,20.55
2007-04-01,20.49
2007-05-01,20.37
2007-06-01,20.35
2007-07-01,20.32
2007-08-01,20.33
2007-09-01,20.32
2007-10-01,20.16
2007-11-01,20
2007-12-01,20.04
2008-01-01,20.19
2008-02-01,20.36
2008-03-01,20.45
2008-04-01,20.41
2008-05-01,20.36
2008-06-01,20.28
2008-07-01,20.35
2008-08-01,20.41
2008-09-01,20.38
2008-10-01,20.26
2008-11-01,20.13
2008-12-01,20.17
2009-01-01,20.33
2009-02-01,20.42
2009-03-01,20.49
2009-04-01,20.52
2009-05-01,20.46
2009-06-01,20.51
2009-07-01,20.52
2009-08-01,20.52
2009-09-01,20.41
2009-10-01,20.33
2009-11-01,20.27
2009-12-01,20.43
2010-01-01,20.51
2010-02-01,20.65
2010-03-01,20.7
2010-04-01,20.69
2010-05-01,20.55
2010-06-01,20.45
2010-07-01,20.45
2010-08-01,20.44
2010-09-01,20.34
2010-10-01,20.19
2010-11-01,20.1
2010-12-01,20.16
2011-01-01,20.28
2011-02-01,20.44
2011-03-01,20.52
2011-04-01,20.47
2011-05-01,20.39
2011-06-01,20.34
2011-07-01,20.35
2011-08-01,20.37
2011-09-01,20.28
2011-10-01,20.15
2011-11-01,20.11
2011-12-01,20.11
2012-01-01,20.26
2012-02-01,20.45
2012-03-01,20.48
2012-04-01,20.48
2012-05-01,20.44
2012-06-01,20.33
2012-07-01,20.39
2012-08-01,20.44
2012-09-01,20.43
2012-10-01,20.29
2012-11-01,20.2
2012-12-01,20.26
2013-01-01,20.34
2013-02-01,20.48
2013-03-01,20.53
2013-04-01,20.54
2013-05-01,20.46
2013-06-01,20.3
2013-07-01,20.43
2013-08-01,20.5
2013-09-01,20.45
2013-10-01,20.27
2013-11-01,20.28
2013-12-01,20.29
2014-01-01,20.41
2014-02-01,20.54
2014-03-01,20.66
2014-04-01,20.7
2014-05-01,20.58
2014-06-01,20.54
2014-07-01,20.51
2014-08-01,20.64
2014-09-01,20.57
2014-10-01,20.43
2014-11-01,20.34
2014-12-01,20.39
2015-01-01,20.51
2015-02-01,20.66
2015-03-01,20.71
2015-04-01,20.77
2015-05-01,20.68
2015-06-01,20.59
2015-07-01,20.63
2015-08-01,20.7
2015-09-01,20.73
2015-10-01,20.62
2015-11-01,20.56
2015-12-01,20.61
2016-01-01,20.81
2016-02-01,20.88
2016-03-01,20.95
2016-04-01,20.86
2016-05-01,20.71
2016-06-01,20.65
2016-07-01,20.65
2016-08-01,20.69
2016-09-01,20.63
2016-10-01,20.47
2016-11-01,20.33
2016-12-01,20.42
2017-01-01,20.58
2017-02-01,20.75
2017-03-01,20.82
2017-04-01,20.82
2017-05-01,20.67
2017-06-01,20.59
2017-07-01,20.64
2017-08-01,20.7
2017-09-01,20.58
2017-10-01,20.44
2017-11-01,20.36
2017-12-01,20.34
2018-01-01,20.49
2018-02-01,20.6
2018-03-01,20.74
2018-04-01,20.73
2018-05-01,20.64
2018-06-01,20.51
2018-07-01,20.49
2018-08-01,20.58
2018-09-01,20.57
2018-10-01,20.51
2018-11-01,20.45
2018-12-01,20.5
2019-01-01,20.61
2019-02-01,20.75
2019-03-01,20.86
2019-04-01,20.81
2019-05-01,20.69
2019-06-01,20.63
2019-07-01,20.66
2019-08-01,20.73
2019-09-01,20.62
2019-10-01,20.51
2019-11-01,20.46
2019-12-01,20.52
2020-01-01,20.69
2020-02-01,20.81
2020-03-01,20.91
2020-04-01,20.88
2020-05-01,20.74
2020-06-01,20.64
2020-07-01,20.7
2020-08-01,20.77
2020-09-01,20.67
2020-10-01,20.52
2020-11-01,20.41
2020-12-01,20.4
2021-01-01,20.52
2021-02-01,20.68
2021-03-01,20.78
2021-04-01,20.75
2021-05-01,20.7
2021-06-01,20.63
2021-07-01,20.69
2021-08-01,20.72
2021-09-01,20.68
2021-10-01,20.54
2021-11-01,20.46
2021-12-01,20.43
2022-01-01,20.64
2022-02-01,20.74
2022-03-01,20.81
2022-04-01,20.76
2022-05-01,20.67
2022-06-01,20.64
2022-07-01,20.64
2022-08-01,20.72
2022-09-01,20.67
2022-10-01,20.51
2022-11-01,20.46
2022-12-01,20.53
2023-01-01,20.64
2023-02-01,20.8
2023-03-01,20.96
2023-04-01,21.01
2023-05-01,20.89
2023-06-01,20.87
2023-07-01,20.96
2023-08-01,21.06
2023-09-01,21
2023-10-01,20.85
2023-11-01,20.79
2023-12-01,20.84
2024-01-01,21.02
2024-02-01,21.1
2024-03-01,21.13
2024-04-01,21.14
2024-05-01,20.99
2024-06-01,20.92
NA,NA
