date,temperature
2005-12-01,27.81
2006-01-01,27.5
2006-02-01,27.78
2006-03-01,28.77
2006-04-01,29.52
2006-05-01,29.42
2006-06-01,28.22
2006-07-01,27.06
2006-08-01,27.26
2006-09-01,27.46
2006-10-01,28.12
2006-11-01,28.66
2006-12-01,28.57
2007-01-01,28.45
2007-02-01,28.61
2007-03-01,29.15
2007-04-01,29.88
2007-05-01,29.85
2007-06-01,28.85
2007-07-01,27.73
2007-08-01,27.63
2007-09-01,27.77
2007-10-01,28.14
2007-11-01,28.23
2007-12-01,28.08
2008-01-01,28.18
2008-02-01,27.7
2008-03-01,28.5
2008-04-01,29.07
2008-05-01,29.08
2008-06-01,28.02
2008-07-01,27.37
2008-08-01,27.23
2008-09-01,27.52
2008-10-01,27.97
2008-11-01,28.21
2008-12-01,27.82
2009-01-01,27.87
2009-02-01,28.38
2009-03-01,29.23
2009-04-01,29.67
2009-05-01,29.8
2009-06-01,28.83
2009-07-01,27.63
2009-08-01,27.47
2009-09-01,27.65
2009-10-01,28.45
2009-11-01,28.49
2009-12-01,28.84
2010-01-01,28.6
2010-02-01,28.95
2010-03-01,29.69
2010-04-01,30.31
2010-05-01,29.61
2010-06-01,28.65
2010-07-01,27.81
2010-08-01,27.41
2010-09-01,27.48
2010-10-01,27.97
2010-11-01,28.26
2010-12-01,28.02
2011-01-01,27.46
2011-02-01,27.81
2011-03-01,28.66
2011-04-01,29.42
2011-05-01,29.24
2011-06-01,28.4
2011-07-01,27.69
2011-08-01,27.65
2011-09-01,27.63
2011-10-01,28.44
2011-11-01,28.65
2011-12-01,28.48
2012-01-01,27.93
2012-02-01,28.07
2012-03-01,28.61
2012-04-01,29.55
2012-05-01,29.74
2012-06-01,28.28
2012-07-01,27.67
2012-08-01,27.88
2012-09-01,28.11
2012-10-01,28.42
2012-11-01,28.53
2012-12-01,28.69
2013-01-01,28.32
2013-02-01,28.44
2013-03-01,29.1
2013-04-01,29.65
2013-05-01,29.34
2013-06-01,28.06
2013-07-01,27.17
2013-08-01,27.27
2013-09-01,27.46
2013-10-01,28.19
2013-11-01,28.77
2013-12-01,28.12
2014-01-01,27.98
2014-02-01,28.13
2014-03-01,28.89
2014-04-01,29.8
2014-05-01,29.88
2014-06-01,28.52
2014-07-01,27.36
2014-08-01,27.11
2014-09-01,27.54
2014-10-01,28.39
2014-11-01,28.85
2014-12-01,28.47
2015-01-01,27.6
2015-02-01,28.09
2015-03-01,29.22
2015-04-01,30.19
2015-05-01,30.02
2015-06-01,28.72
2015-07-01,27.96
2015-08-01,28.36
2015-09-01,28.7
2015-10-01,29.08
2015-11-01,29.17
2015-12-01,29.09
2016-01-01,28.83
2016-02-01,28.91
2016-03-01,30.01
2016-04-01,30.66
2016-05-01,29.99
2016-06-01,28.27
2016-07-01,27.12
2016-08-01,27.44
2016-09-01,27.48
2016-10-01,28.3
2016-11-01,28.49
2016-12-01,28.46
2017-01-01,28.01
2017-02-01,28.47
2017-03-01,29.08
2017-04-01,30.05
2017-05-01,29.94
2017-06-01,28.64
2017-07-01,28
2017-08-01,27.97
2017-09-01,27.99
2017-10-01,28.6
2017-11-01,28.8
2017-12-01,28.04
2018-01-01,27.6
2018-02-01,28.45
2018-03-01,29.18
2018-04-01,29.88
2018-05-01,29.64
2018-06-01,28.28
2018-07-01,27.27
2018-08-01,27.25
2018-09-01,28.2
2018-10-01,28.4
2018-11-01,28.96
