date,temperature
1981-09-01,19.53
1981-10-01,19.67
1981-11-01,20.79
1981-12-01,22.69
1982-01-01,24.26
1982-02-01,25.48
1982-03-01,25.35
1982-04-01,24.92
1982-05-01,23.87
1982-06-01,22.58
1982-07-01,21.77
1982-08-01,21.17
1982-09-01,21.47
1982-10-01,21.88
1982-11-01,23.67
1982-12-01,25.48
1983-01-01,26.6
1983-02-01,27.43
1983-03-01,28.15
1983-04-01,27.89
1983-05-01,27.66
1983-06-01,26.95
1983-07-01,25
1983-08-01,23.58
1983-09-01,21.8
1983-10-01,21.49
1983-11-01,21.78
1983-12-01,22.83
1984-01-01,24.68
1984-02-01,25.09
1984-03-01,25.64
1984-04-01,25.64
1984-05-01,23.6
1984-06-01,22.05
1984-07-01,21.02
1984-08-01,19.94
1984-09-01,19.6
1984-10-01,19.89
1984-11-01,21.14
1984-12-01,22.71
1985-01-01,23.9
1985-02-01,25.02
1985-03-01,25.85
1985-04-01,24.35
1985-05-01,23.03
1985-06-01,21.53
1985-07-01,19.93
1985-08-01,19.18
1985-09-01,18.75
1985-10-01,19.34
1985-11-01,20.66
1985-12-01,22.29
1986-01-01,24.42
1986-02-01,25.75
1986-03-01,25.84
1986-04-01,25.03
1986-05-01,23.34
1986-06-01,21.92
1986-07-01,20.44
1986-08-01,20.08
1986-09-01,20.07
1986-10-01,20.35
1986-11-01,20.98
1986-12-01,22.74
1987-01-01,24.99
1987-02-01,26.58
1987-03-01,27.53
1987-04-01,26.48
1987-05-01,25.25
1987-06-01,23.65
1987-07-01,22.24
1987-08-01,21.07
1987-09-01,20.55
1987-10-01,21.42
1987-11-01,22.18
1987-12-01,23.04
1988-01-01,24.39
1988-02-01,25.74
1988-03-01,25.96
1988-04-01,25.34
1988-05-01,23.81
1988-06-01,21.74
1988-07-01,19.96
1988-08-01,18.94
1988-09-01,18.57
1988-10-01,18.63
1988-11-01,19.9
1988-12-01,21.63
1989-01-01,24.04
1989-02-01,25.82
1989-03-01,26.28
1989-04-01,25.53
1989-05-01,23.39
1989-06-01,21.74
1989-07-01,20.67
1989-08-01,19.8
1989-09-01,18.98
1989-10-01,19.44
1989-11-01,20.79
1989-12-01,22.11
1990-01-01,23.96
1990-02-01,25.54
1990-03-01,26.19
1990-04-01,25.19
1990-05-01,23.96
1990-06-01,22.44
1990-07-01,20.46
1990-08-01,19.9
1990-09-01,19.52
1990-10-01,19.38
1990-11-01,20.19
1990-12-01,22
1991-01-01,23.79
1991-02-01,25.51
1991-03-01,26.23
1991-04-01,25.7
1991-05-01,24.64
1991-06-01,22.69
1991-07-01,21.41
1991-08-01,20.16
1991-09-01,20.09
1991-10-01,20.41
1991-11-01,21.29
1991-12-01,22.78
1992-01-01,24.41
1992-02-01,26.01
1992-03-01,27.27
1992-04-01,26.78
1992-05-01,25.86
1992-06-01,23.52
1992-07-01,21.3
1992-08-01,20.28
1992-09-01,20.04
1992-10-01,20.56
1992-11-01,20.98
1992-12-01,22.35
1993-01-01,24.17
1993-02-01,26.04
1993-03-01,26.53
1993-04-01,26.08
1993-05-01,25.01
1993-06-01,23.2
1993-07-01,21.74
1993-08-01,20.64
1993-09-01,20.51
1993-10-01,20.66
1993-11-01,20.98
1993-12-01,22.3
1994-01-01,24.19
1994-02-01,25.77
1994-03-01,26.09
1994-04-01,25.24
1994-05-01,23.81
1994-06-01,22.21
1994-07-01,20.76
1994-08-01,19.57
1994-09-01,19.83
1994-10-01,20.84
1994-11-01,21.67
1994-12-01,23.01
1995-01-01,24.98
1995-02-01,26.08
1995-03-01,26.48
1995-04-01,25.16
1995-05-01,23.61
1995-06-01,22.46
1995-07-01,21
1995-08-01,19.76
1995-09-01,19.85
1995-10-01,19.37
1995-11-01,21.11
1995-12-01,21.88
1996-01-01,23.89
1996-02-01,25.52
1996-03-01,25.99
1996-04-01,24.8
1996-05-01,23.51
1996-06-01,21.66
1996-07-01,20.15
1996-08-01,19.43
1996-09-01,19.16
1996-10-01,19.58
1996-11-01,20.01
1996-12-01,21.63
1997-01-01,23.78
1997-02-01,25.54
1997-03-01,26.64
1997-04-01,26.37
1997-05-01,26.47
1997-06-01,25.77
1997-07-01,25.13
1997-08-01,24.17
1997-09-01,23.82
1997-10-01,23.77
1997-11-01,24.66
1997-12-01,26.17
1998-01-01,27.11
1998-02-01,27.68
1998-03-01,28.08
1998-04-01,27.55
1998-05-01,26.87
1998-06-01,24.63
1998-07-01,23.27
1998-08-01,21.85
1998-09-01,20.79
1998-10-01,21.2
1998-11-01,21.29
1998-12-01,23.04
1999-01-01,23.81
1999-02-01,25.84
1999-03-01,26.33
1999-04-01,24.49
1999-05-01,23.76
1999-06-01,22.31
1999-07-01,20.7
1999-08-01,19.8
1999-09-01,19.09
1999-10-01,19.6
1999-11-01,20.38
1999-12-01,21.9
2000-01-01,24.05
2000-02-01,25.68
2000-03-01,25.82
2000-04-01,25.6
2000-05-01,23.86
2000-06-01,22.48
2000-07-01,20.48
2000-08-01,19.6
2000-09-01,19.65
2000-10-01,19.86
2000-11-01,20.44
2000-12-01,22.34
2001-01-01,24.3
2001-02-01,25.87
2001-03-01,26.75
2001-04-01,26.24
2001-05-01,24.11
2001-06-01,22.26
2001-07-01,20.8
2001-08-01,19.91
2001-09-01,19.35
2001-10-01,19.2
2001-11-01,20.19
2001-12-01,21.78
2002-01-01,23.75
2002-02-01,25.95
2002-03-01,27.18
2002-04-01,26.44
2002-05-01,25.5
2002-06-01,23.26
2002-07-01,21.48
2002-08-01,20.12
2002-09-01,20.01
2002-10-01,20.68
2002-11-01,22.06
2002-12-01,23.25
2003-01-01,24.19
2003-02-01,26.29
2003-03-01,26.51
2003-04-01,25.26
2003-05-01,22.79
2003-06-01,22.03
2003-07-01,21.08
2003-08-01,20.49
2003-09-01,19.71
2003-10-01,20.07
2003-11-01,21.25
2003-12-01,22.88
2004-01-01,24.8
2004-02-01,26.31
2004-03-01,26.2
2004-04-01,26.03
2004-05-01,23.83
2004-06-01,22.09
2004-07-01,20.59
2004-08-01,19.86
2004-09-01,19.71
2004-10-01,20.54
2004-11-01,21.93
2004-12-01,22.89
2005-01-01,24.69
2005-02-01,25.76
2005-03-01,25.42
2005-04-01,25.12
2005-05-01,24.33
2005-06-01,22.18
2005-07-01,20.91
2005-08-01,19.55
2005-09-01,19.35
2005-10-01,19
2005-11-01,19.69
2005-12-01,21.79
2006-01-01,24.44
2006-02-01,26.45
2006-03-01,26.09
2006-04-01,24.96
2006-05-01,24.13
2006-06-01,22.6
2006-07-01,21.53
2006-08-01,21.06
2006-09-01,21
2006-10-01,21.62
2006-11-01,22.24
2006-12-01,23.74
2007-01-01,24.94
2007-02-01,26.19
2007-03-01,26.8
2007-04-01,25.61
2007-05-01,23.7
2007-06-01,22.03
2007-07-01,20.96
2007-08-01,19.47
2007-09-01,19.06
2007-10-01,18.58
2007-11-01,19.14
2007-12-01,20.92
2008-01-01,24.18
2008-02-01,26.23
2008-03-01,26.92
2008-04-01,25.56
2008-05-01,24.33
2008-06-01,23.1
2008-07-01,22.25
2008-08-01,21.37
2008-09-01,21.15
2008-10-01,20.63
2008-11-01,21.13
2008-12-01,22.43
2009-01-01,24.35
2009-02-01,26.01
2009-03-01,26.18
2009-04-01,26.3
2009-05-01,25.07
2009-06-01,23.54
2009-07-01,22.38
2009-08-01,21.01
2009-09-01,20.6
2009-10-01,20.53
2009-11-01,21.38
2009-12-01,23.16
2010-01-01,24.41
2010-02-01,25.73
2010-03-01,26.38
2010-04-01,26.19
2010-05-01,24.57
2010-06-01,23.19
2010-07-01,20.5
2010-08-01,19.46
2010-09-01,18.89
2010-10-01,19.17
2010-11-01,19.87
2010-12-01,21.4
2011-01-01,23.73
2011-02-01,25.93
2011-03-01,25.99
2011-04-01,25.16
2011-05-01,24.62
2011-06-01,23.02
2011-07-01,21.51
2011-08-01,20.25
2011-09-01,19.26
2011-10-01,19.32
2011-11-01,20.66
2011-12-01,22.24
2012-01-01,23.65
2012-02-01,25.72
2012-03-01,26.19
2012-04-01,26.37
2012-05-01,25.43
2012-06-01,24.41
2012-07-01,22.02
2012-08-01,20.7
2012-09-01,20.69
2012-10-01,20.07
2012-11-01,21.29
2012-12-01,22.26
2013-01-01,24.17
2013-02-01,25.91
2013-03-01,25.96
2013-04-01,24.62
2013-05-01,23.29
2013-06-01,21.06
2013-07-01,19.69
2013-08-01,19.57
2013-09-01,19.4
2013-10-01,19.59
2013-11-01,20.27
2013-12-01,22.51
2014-01-01,24.63
2014-02-01,25.27
2014-03-01,25.94
2014-04-01,25.1
2014-05-01,24.8
2014-06-01,24.03
2014-07-01,22.8
2014-08-01,21.48
2014-09-01,20.81
2014-10-01,20.46
2014-11-01,21.7
2014-12-01,22.37
2015-01-01,24.48
2015-02-01,25.63
2015-03-01,26.85
2015-04-01,26.4
2015-05-01,25.63
2015-06-01,24.67
2015-07-01,23.9
2015-08-01,22.22
2015-09-01,22.5
2015-10-01,22.23
2015-11-01,22.76
2015-12-01,24.29
2016-01-01,25.49
2016-02-01,27
2016-03-01,27.64
2016-04-01,26.71
2016-05-01,25.54
2016-06-01,23.75
2016-07-01,22.19
2016-08-01,21.08
2016-09-01,20.65
2016-10-01,20.95
2016-11-01,21.73
2016-12-01,23.17
2017-01-01,25.57
2017-02-01,27.16
2017-03-01,28.24
2017-04-01,26.48
2017-05-01,24.96
2017-06-01,22.87
2017-07-01,21.15
2017-08-01,20.13
2017-09-01,19.38
2017-10-01,19.15
2017-11-01,20
2017-12-01,21.38
2018-01-01,23.86
2018-02-01,25.38
2018-03-01,25.79
2018-04-01,25.36
2018-05-01,23.97
2018-06-01,22.29
2018-07-01,20.97
2018-08-01,19.98
2018-09-01,19.94
2018-10-01,20.39
2018-11-01,21.73
2018-12-01,23.26
2019-01-01,25.19
2019-02-01,26.62
2019-03-01,27.17
2019-04-01,26.03
2019-05-01,24.6
2019-06-01,22.91
2019-07-01,20.81
2019-08-01,19.97
2019-09-01,19.56
2019-10-01,19.31
2019-11-01,20.84
2019-12-01,22.74
2020-01-01,24.38
2020-02-01,26.06
2020-03-01,26.98
2020-04-01,26.38
2020-05-01,24.28
2020-06-01,22.11
2020-07-01,20.45
2020-08-01,19.85
2020-09-01,19.12
2020-10-01,19.37
2020-11-01,20.31
2020-12-01,21.72
2021-01-01,23.65
2021-02-01,25.4
2021-03-01,25.97
2021-04-01,24.68
2021-05-01,23.52
2021-06-01,22.67
2021-07-01,21.53
2021-08-01,20.21
2021-09-01,19.9
2021-10-01,19.99
2021-11-01,20.33
2021-12-01,21.07
2022-01-01,23.69
2022-02-01,24.6
2022-03-01,25.37
2022-04-01,24.39
2022-05-01,23.12
2022-06-01,21.28
2022-07-01,19.96
2022-08-01,19.54
2022-09-01,18.86
2022-10-01,18.54
2022-11-01,19.92
2022-12-01,22.48
2023-01-01,24.27
